Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Kulthi,Red and Yellow soils,60.09906839770726,1,5.501695551408962,119.02457137943185,4.43487347314376,35.17619409861808,1536.3133674369856,40.25709955397686,0
Arhar,Laterite soils,29.797093492177716,1,5.170882611481147,106.60525041197157,1.5825638906263253,14.461952852896523,352.4322265186411,43.70909951243337,0
Pea,Red and Yellow soils,71.82964540126326,1,6.473295966042752,108.99520920839083,3.850199515545775,15.03715214888901,786.730354017895,27.998849060972937,1
Til,Laterite soils,80.78700724978708,0,4.702060471880973,115.38883786343685,1.2940550283130465,22.636527944299832,652.3397240242979,52.1129001817155,0
Masoor,Black soils,26.731730911914642,1,4.64564691393047,190.4815540325984,3.474348857875522,19.605668833046153,1271.8193380148603,66.86393599841367,0
Pea,Laterite soils,30.761435425708566,0,6.484058181021831,20.229227973720494,4.530576914596204,34.58720816177012,1174.721551852514,73.16855946434137,0
Moong,Black soils,66.45427270219021,0,5.36042752317915,154.48521893201564,0.5436973191678083,39.90433609344979,1422.0430500389728,68.67708205359841,0
Til,Black soils,69.86293225605087,1,4.537410553580726,54.17622025727934,4.908549499431302,15.433311143033865,1839.3136975729826,66.23593683000396,0
Pea,Laterite soils,70.70586875534755,0,5.684227645726087,80.99875733275259,0.6335413999695714,32.876324525194086,957.9324036513779,80.84519379958898,0
Kulthi,Black soils,68.58715197280785,0,6.409469415386368,26.965313363362167,0.5511542940259442,28.217404486499092,1380.663219619059,43.265977230097214,0
Kulthi,Black soils,39.88796397830134,1,6.077154805841692,94.66908613917329,4.359020442517842,29.33272199905044,1853.0344851302011,35.02158072489346,0
Soybean,Red and Yellow soils,40.090513765964154,1,5.041877864641693,162.8016579322731,3.6891680139683114,17.933244070116597,1175.025051974995,26.260687936246832,0
summer paddy,Red and Yellow soils,26.226944740793762,0,6.81869931132791,28.760664321261437,0.9761479606776944,12.915886664173659,754.9057640904422,31.599440734081377,0
Jwar,Black soils,16.526536289739937,1,7.341331964590548,62.36468366185681,4.718367079681728,26.297683177039772,925.2202779361218,30.45741571635107,1
Maize,Alluvial soils,69.56516056029366,1,7.202156648653181,80.88172464863476,3.5236950852327964,28.405175467115264,1558.3045819842632,83.87478860708066,0
Groundnut,Laterite soils,10.22568981125897,1,6.0750476851330895,29.740848586652042,0.9996959459214159,38.89146819647411,1496.0200845908023,32.63618510331269,0
Tiwra,Black soils,93.84143639189138,0,5.0503846046844565,154.84019389561738,4.372491181660055,30.256931922666308,1547.1477230357923,26.576109785475662,0
Gram,Laterite soils,82.84194406347369,0,6.497947093962891,159.51993536131084,2.6640718351691013,23.31052900514564,1537.9344024992165,48.01766254000862,0
Jwar,Red and Yellow soils,85.89306825576836,1,8.06172701974833,168.82004957819393,1.7516016053009817,39.8200338636695,1856.8260176419308,31.872753224512437,0
Masoor,Laterite soils,90.76021264690384,0,6.374891395764932,120.94027891320046,4.212684726047051,21.197169246325082,1575.2092625110552,29.13976807270295,0
Masoor,Black soils,41.45189210160077,0,5.282724198966351,106.37537596233142,3.8230090416089464,14.876755055960182,1739.7867550214999,45.36863049277724,0
Masoor,Black soils,84.82337161168971,1,4.8722132123749216,59.88496463953598,3.303697109648283,28.539401583539746,1232.6809711088417,84.35687089111144,0
Wheat,Black soils,16.648068728873284,1,8.275706552395519,134.48001378520408,4.543309184597434,17.98751900265672,1359.5084961351968,22.130372833863778,0
Gram,Black soils,3.1425376662153317,1,7.472037635507659,94.46706227455326,4.375759145306761,37.66614510701976,1941.895053234655,34.540178290155225,0
Pea,Alluvial soils,78.70424807172117,0,5.751867890801929,194.44751715470377,1.5205624630020076,22.836050934165982,1766.5415767725585,77.69589090800716,0
Urd,Alluvial soils,8.404868151696991,0,5.681409624820698,193.95410442514677,4.454087694716348,14.488490496422067,1599.2484331459293,37.16649389448084,0
Maize,Alluvial soils,98.86394206526624,0,8.08087394689039,181.9889750453369,2.183179278081676,14.24891710495444,1433.926356219898,50.876422359778175,0
Niger,Black soils,67.80484653055404,0,5.210272939238605,78.41693622272307,2.4429845111056405,29.48918218030211,845.3328279970766,26.897955584462576,0
Jwar,Alluvial soils,75.59152131396844,1,6.640149158626178,79.91476651727123,4.875495742078561,20.97691923935752,1186.6260147598337,75.66219669927486,1
Kulthi,Laterite soils,25.334581771508727,1,7.354017100717206,172.00790116830598,3.9194344784561888,20.91173641153191,299.23073925128557,71.55227192490933,0
Moong,Black soils,67.71267399804913,1,6.085561407862759,148.53563703087858,1.9466867946313646,28.369718658560128,949.100149287532,28.96445765899154,1
Groundnut,Red and Yellow soils,5.2787737882407635,1,4.659609370172355,143.8285842654283,3.415666503499417,16.645356293862697,401.41355192296567,86.3573790671586,0
Til,Black soils,83.94474627243649,1,5.411035254878087,63.126092105982,2.9269595131930024,14.362847748846315,1511.5511646407735,61.34362810851414,0
Arhar,Laterite soils,17.792785210125672,0,8.107232549769495,168.3362361953504,1.0247145667051143,29.717875321846204,1806.1717468157958,75.87104689157263,0
Maize,Alluvial soils,70.03844861654328,1,6.592475867358218,120.0899087299592,4.494885520954925,10.15711109890714,513.3493922405745,73.46595007345269,0
Millets,Black soils,23.223569622040106,0,7.76176498595188,94.90445910532888,4.198466676352952,37.22094945257286,642.2300908397247,56.335107161237715,0
Millets,Alluvial soils,7.776863773178231,0,6.722742171162469,174.4302035805344,3.999696605991216,15.489127623819538,1742.5656965959547,72.32441354726063,0
Groundnut,Black soils,48.667874176390036,1,8.274408382849213,84.89985511860166,3.016190244096557,23.435681804678183,1254.497915717479,36.6458365712258,0
Mustard,Laterite soils,17.759334817006156,0,8.13653630222738,134.24590425487546,1.4937684812663816,16.344356054306076,1258.9559890852684,21.48847502451462,0
Rice,Black soils,73.21495484432843,0,6.431552168041607,98.52198458078641,4.477532131938174,16.54659006189298,1213.1774563625422,43.94532524107131,0
Tiwra,Alluvial soils,24.519018494965,1,5.773096101745398,122.62018317250067,2.0883453962854124,35.05004101040515,592.8693693053987,30.67519085924397,0
Maize,Alluvial soils,34.904783067347054,0,6.9066751493824405,17.703829613210928,0.5905315307981513,27.551005395468145,637.9454273607507,88.67564854687303,0
Kulthi,Laterite soils,57.17648587518282,1,7.199550726677894,97.61188100351298,4.917983799857706,19.343510318879922,1909.3576078617837,84.6537597529691,0
Maize,Black soils,29.211859480153848,1,6.493420369202527,115.7333484243871,4.375206965398629,17.53296189831202,1502.2462737922438,30.08964185212705,0
Pea,Red and Yellow soils,38.420823504786206,0,7.789132884380377,103.61667360242512,3.3020615994706457,16.385873196537418,362.7820767176389,44.079295253412766,0
Til,Black soils,81.74655533299828,0,5.233314087139531,171.00797077629556,0.5558321274237257,26.63345059059874,601.288888985502,55.65217394588514,0
Gram,Laterite soils,18.741775106541546,1,5.83764732249613,69.11355521044514,1.5247222572866186,31.923682381508737,1328.8079381255777,47.91102874753656,1
Masoor,Red and Yellow soils,9.137957358711434,0,7.245505429465812,177.97454089086267,2.534224495891211,17.605821470602013,710.2376964631092,69.00130805459418,0
Gram,Laterite soils,33.50742072816891,1,5.486735461550229,86.65777428230918,3.3263821546088925,19.96901784467277,653.1205808119032,55.24629061256476,0
summer paddy,Black soils,43.01329993437394,1,6.259378978734535,141.9600791295247,3.6866953253419394,31.610967881103274,564.226387405652,59.568424683794184,1
summer paddy,Red and Yellow soils,54.7232689315202,1,8.354934186513171,26.477318321386573,4.04722714010684,32.11834049986241,534.3083543659728,67.43477132399272,0
Maize,Laterite soils,37.869945921325694,1,7.0035038907462965,48.02927587807631,3.00047416559157,16.21969455345005,1303.9950471864272,21.656734947663423,0
Wheat,Alluvial soils,79.20125832205771,1,8.296228938564504,154.62154211684165,3.452825425331213,21.466069901419665,1830.527882987073,20.869790252277205,0
Soybean,Red and Yellow soils,4.892629279178853,1,7.389765612994303,12.34245025234168,4.1505921419691365,36.09873175193007,850.0373407452064,32.46867189553145,0
Niger,Red and Yellow soils,43.74498628165724,0,7.398667078668692,194.02027043794888,3.73928589648862,32.205767399792286,418.7154824771093,70.28135351038824,0
Wheat,Laterite soils,38.84333555098406,1,6.8674286947608225,46.219491202010886,4.796655494930179,14.874859720842743,423.7388168337719,36.829497831115496,0
Kulthi,Alluvial soils,65.11027058987905,0,5.068834379258908,181.2477573865734,4.435906551791398,21.57888784083204,1880.6414688175616,84.41237570292344,0
Niger,Red and Yellow soils,96.6613489378422,0,6.578857163545151,108.02955536299429,1.2621257500794074,39.19881345746735,1151.7238606121641,25.49480724992625,0
Jwar,Laterite soils,51.527165256257355,0,5.510664802013884,117.26931971045471,4.763386070226863,25.761328125604226,1039.3139192199567,60.59361304686481,0
Gram,Red and Yellow soils,98.70080784723034,1,8.494690217405122,25.98503971449476,1.4187919665407538,31.58038476058494,1803.3342391101926,21.788298584255596,0
Gram,Red and Yellow soils,30.922690096406548,1,5.567847760404883,79.39156328989989,4.9606870356564645,12.76105054123077,1112.8032872275808,88.04409956852318,0
Niger,Red and Yellow soils,4.05594512170364,0,5.422743373845794,39.681583548295265,3.6559829390000296,34.9752988620057,1065.0780071274917,34.956888089533805,0
Tiwra,Alluvial soils,17.40065358016486,1,6.995532620496178,109.92698392857913,3.3238919873359394,28.143547660661095,1867.9745604842628,61.13460453598904,0
Wheat,Black soils,40.11736359268216,0,6.543795252878521,114.63910767767041,1.9594524931912112,15.268012963652094,1054.0264213171358,86.71387905352162,0
Soybean,Black soils,32.31705700966667,1,4.585411653018056,144.83672042101895,1.098983862123791,21.406353131309146,903.7299363932063,22.125557138915926,0
Maize,Alluvial soils,10.60835896735439,1,5.018132715969879,176.87285000540484,1.0677785740221664,12.49082785827153,1246.991837540049,55.89142489769035,0
Rice,Alluvial soils,43.83335066138097,1,7.74417176731005,98.95416509127354,4.399588366655857,33.31031584461354,1959.0167567608576,56.869930089660876,0
Gram,Laterite soils,34.47346139429671,0,6.434767820590242,54.338470315315256,2.4459883078983697,32.34636999931834,1934.8922766806181,44.603959044450804,0
Tiwra,Red and Yellow soils,13.139302825286407,0,5.084060859292057,73.3786156739134,3.0193333558840347,24.70693060603439,1596.0825272397867,65.81869014041456,0
Rice,Alluvial soils,30.315595930578983,0,6.360970251342934,170.94706445839807,4.6932624843681525,23.560491859255315,1098.7055467173761,57.977097825179655,0
Moong,Laterite soils,88.75716948018366,1,5.512596332329615,37.71406216496467,1.6490961716447712,23.90273858172653,1786.631075065574,37.43989163198883,0
Moong,Black soils,30.902837683444677,1,5.394365844449375,129.17865488434967,3.937718684422182,11.124003360260293,954.8893610824965,69.37167275612371,0
Soybean,Black soils,71.68158690096311,0,8.330901105780418,12.486317930133932,2.6170914282719995,21.047349012550953,1352.2574805325958,52.631974126126856,0
Urd,Black soils,61.592660886117805,0,5.948098107430964,56.67717240630612,1.4573959660361187,13.855119441174828,522.9683185443898,52.92173678979383,0
Arhar,Black soils,43.29093507842881,0,4.6857244186893565,122.3676145252773,4.338372562611834,15.543770866103532,1390.3177641714274,86.63442253636902,0
Maize,Laterite soils,24.66353804356325,1,8.381306690549211,96.71828760050745,3.5597712805238766,38.863501260558465,696.9906488510312,57.45225917883123,0
Gram,Red and Yellow soils,37.5324552352486,0,7.679358299088632,103.77440314621396,0.9271475715960057,17.85355628603536,1589.1553669788104,74.92600747285732,0
Maize,Laterite soils,59.61861413363324,1,5.517653226256634,135.50678958732516,2.9379073788004195,24.508749234241378,945.2722903650322,80.71708538752664,1
Moong,Red and Yellow soils,35.72456826018614,1,6.1355673388215655,54.571344639527815,4.332937334869669,36.63377437584874,917.1376121840011,60.651085472319984,0
Jwar,Black soils,22.27474692384895,0,7.949158298380514,63.352938662035456,0.8012066369969384,22.404741518052198,1543.8397654056462,75.04619497609437,0
Jwar,Alluvial soils,12.529812140271579,1,5.9296540772930975,140.0470594112908,2.3732365875149557,25.85854418857506,965.5735505057839,41.66797965967539,1
Rice,Alluvial soils,88.09692685304697,1,6.7696161680263955,112.2753674333351,4.123465117325448,15.063631829925408,1485.238443049365,32.73482230358724,1
Jwar,Alluvial soils,44.590984599438656,1,6.639427478658451,12.771496609177248,4.362607760495938,18.55238177515433,1739.1180089838479,68.68772331334557,0
Pea,Red and Yellow soils,62.895623852550074,1,6.105178194515199,137.36228110423383,3.9891324935057746,25.18342479653466,446.38154242244013,84.83348968427909,0
Urd,Black soils,49.550625752543716,0,7.058007607254865,127.81748774293284,1.8756930876195022,20.947044580781885,1062.2413927951952,22.974776922561816,0
Groundnut,Laterite soils,87.38408531743838,1,6.393162949207545,24.935439021672018,2.781183022830711,11.147671019562273,1900.8407537067612,73.41403734624576,0
Rice,Alluvial soils,55.14655039237287,0,4.584921966695891,152.02870401978737,3.8357508949924113,22.024871001413043,1661.9266125851448,21.987917545037416,0
Gram,Red and Yellow soils,48.59736037696222,1,7.75753243059175,109.19927719994344,1.186644888254551,34.45317292005761,1952.502078778948,52.10216351203787,0
Masoor,Alluvial soils,92.53549805174956,0,4.952623131014877,48.90198395182233,3.177489934658372,13.481783289593068,1748.5552221537357,67.40327780446727,0
Rice,Laterite soils,72.2492700084901,1,6.356359723565454,116.27770994212119,3.741681763440373,10.561941831342924,758.3956722543496,48.37130713715212,0
Millets,Black soils,12.043440827338875,0,6.8196031637099885,123.13711769249062,4.32496341212477,13.56108270265308,522.4746981053522,41.06654390121202,0
Groundnut,Laterite soils,18.59274165848459,1,7.322024216773164,184.82255854614507,1.0025227573555715,30.606105839448002,578.9752480007633,33.07855290716188,1
Urd,Black soils,78.92516343100475,0,6.143186141151798,151.00744085472238,1.9835361256664719,33.83933916335464,590.4069289813194,88.45101841265165,0
Rice,Black soils,83.74928079681548,0,7.442193948122126,67.36562735332785,2.937442771334594,11.461796667868168,336.3255107380754,59.92212345240945,0
Rice,Black soils,54.973892079939354,0,5.025400338874281,32.445263837196585,3.654756049615432,36.62652710607921,1832.2311673581833,28.94911596144538,0
Jwar,Alluvial soils,55.89106755879729,1,7.113782193083116,172.10497369534835,3.7851633298621423,28.819760847446297,1104.587460718688,23.370508076796693,1
Kulthi,Laterite soils,63.561363322293005,1,7.805355710342812,170.75286069633472,1.6396662828747186,25.543940453729363,382.28815597380964,37.03735475730601,0
Rice,Alluvial soils,44.472461653981306,0,8.057775891350005,43.30890279755187,0.5624447540773427,17.60775664041091,1572.7548922460942,57.70375716345442,0
summer paddy,Laterite soils,68.33971322490649,1,6.818265983815557,21.80492518759846,3.622176401026044,21.1510094420695,786.1533177823761,72.63936047294166,0
Maize,Red and Yellow soils,11.739644499075153,0,5.75158079230015,145.2542834650474,4.5910682930289735,38.40919818038643,327.86751408554926,88.66717879726293,0
Gram,Red and Yellow soils,96.16664499437125,0,5.153426046854506,147.29054785893197,4.088826702965476,37.3463930093866,541.5618037790591,78.3762697639753,0
Moong,Laterite soils,75.26532755569725,1,5.8822350115097795,43.65731320402202,3.3010974637817863,28.763936605053438,1383.589685294295,62.83779237858667,0
summer paddy,Laterite soils,63.486246196891685,1,6.659897492617759,136.96025331591653,4.899066982482202,27.367336530035463,1629.2113320759338,66.6534173370004,0
summer paddy,Laterite soils,32.31588364393859,1,5.285320895966242,62.995511492416476,2.449025501424599,16.316339924711407,656.6180789833609,56.544883856506814,0
Wheat,Laterite soils,16.93459325821619,1,8.310059622772371,59.517235314072764,2.8627238794464325,38.59835613554955,1238.7048874850018,50.42016850243872,0
Masoor,Black soils,41.52495341906552,1,8.088541715491637,71.65840747716507,0.5552904378127201,32.66175139327137,201.5706040626626,74.93074192484215,0
Tiwra,Alluvial soils,66.4960973168318,1,4.631828779461725,108.87530963820231,4.756781132751704,21.46779093806091,701.0974470924082,32.414984323372366,0
Jwar,Black soils,63.73726459888798,0,6.747847192921555,162.84624543243834,3.125059947195965,34.47494551140136,526.9408793147513,43.375326528591856,0
Pea,Alluvial soils,38.881474351491576,0,7.657235160986453,104.74231266902898,2.2585999275752897,16.356239868005858,337.78320436887475,88.50782947536007,0
Pea,Alluvial soils,61.71535298947985,0,5.481567839736028,66.62811216857413,0.7005395114933222,16.396859614940155,1071.0115371386898,60.02112715120584,0
Masoor,Alluvial soils,81.56108126118721,1,6.595584929570975,177.95511675525137,2.1308857894688202,33.728837036710914,1335.8279266979644,54.89569670367094,1
Millets,Black soils,3.6021924614230993,0,6.1239675296375164,20.467091914049288,0.5161914575404415,26.779239426014612,283.47743658215654,79.55523164577878,0
Millets,Laterite soils,45.611483745097296,1,5.286185056872306,161.44738194063527,1.9595081209916227,26.67505865581012,448.2041225516667,73.34139179952066,0
Soybean,Black soils,76.09696761821232,1,6.95894953550329,159.0325340051526,4.781547158308361,27.21012482111523,1878.1241217705838,42.82292474327083,0
Gram,Black soils,55.06830257587434,1,8.474768701627324,58.17389392932519,1.194203139036784,13.77420451049038,601.6031177025909,63.81731416060411,0
Til,Alluvial soils,65.49613270497792,0,5.961149041119779,47.67608467885314,2.9543499909024455,20.486772231906627,1567.9779437972136,32.97739166667341,0
Moong,Red and Yellow soils,52.15096286792886,0,6.709516033057868,176.1931066841635,1.3397779404721497,27.1923900952589,1545.9229909864007,23.708425641163863,0
Til,Red and Yellow soils,99.19557992354879,1,5.811418726486002,116.18554577646161,4.0252060863867705,17.427652797201986,778.8485042770635,89.28937686450469,1
Moong,Black soils,6.407532112414784,0,8.007794467209987,18.742157949968778,3.030790132573934,25.120148785765636,567.4104186439281,71.60484715142047,0
Kulthi,Alluvial soils,49.61343735546535,1,7.9584108016947726,179.2581781287571,1.4100620825852581,26.71105714762031,639.1109965083076,85.15357457310711,0
Soybean,Black soils,10.05023836233725,1,5.215093551791881,76.31113702757801,4.398085842074839,38.28441635163293,1218.618140570425,78.23209537386023,0
Jwar,Black soils,16.818770649243472,0,8.099795496952243,75.00974522390501,4.0281070227506905,17.373274271750724,886.086236755909,49.96520866417242,0
Gram,Laterite soils,38.92079669140792,1,5.1060348442242685,132.22470806037592,4.780855982414988,23.18071874671979,1092.017644823667,80.30086892865992,0
Til,Alluvial soils,16.398469058548244,1,4.8817598385013365,135.64907913172942,0.5028268680168553,39.44533631632485,1660.9024696946442,75.06895880916485,0
Mustard,Red and Yellow soils,96.40502942970845,1,7.1117384628061275,77.1300629573988,2.5570262623868567,15.603696286538339,1104.133492633406,38.07784632049194,1
Moong,Red and Yellow soils,94.73218789579074,1,6.04361642347958,37.22299630040733,4.999285852240648,33.40058457799449,1991.412066329256,63.6106053856879,0
Rice,Red and Yellow soils,34.27485497583977,0,6.622962373847483,114.93125504023774,4.150345626373145,15.314648669108717,1398.5008468715166,41.3512270921407,0
Til,Black soils,64.33502349173028,0,7.110283127749854,128.7840412882956,4.240787593358423,35.50139718331708,573.0457846253719,36.38248681637281,0
Rice,Alluvial soils,53.841578738784825,1,4.7113489511719395,173.442249361205,3.29509608226843,24.639218120526817,1099.133807821882,25.721344598458785,0
Arhar,Laterite soils,81.7431110710611,1,5.671812684363974,102.04359759936251,3.7080484343745694,39.164844541298585,1664.151899534596,58.02124864845134,0
Tiwra,Red and Yellow soils,63.117115371877276,1,6.343625247075469,132.68225511796214,4.123968164526236,15.102249023216919,592.9427628011051,47.469852927541005,1
Mustard,Alluvial soils,1.0249929945656482,0,5.566349639223727,20.337677285016287,0.9152629141635507,30.637790372353635,1512.959849558386,26.163170729388877,0
Masoor,Red and Yellow soils,76.55426417536414,0,4.695885537142084,179.95935103917077,3.616612626248284,30.85837751271448,260.20826154358195,70.28489531800756,0
Kulthi,Laterite soils,74.93796400831569,0,4.846706292924214,72.1710045092734,4.169336450147325,31.566263126094427,1896.7408965199268,70.6142548106229,0
Masoor,Alluvial soils,51.462547851081624,0,7.706991475014934,130.12201362503927,0.6838960445829143,13.029062912868744,1394.0511489460032,36.4718458760327,0
Til,Black soils,90.38897835007232,0,8.145547036851704,184.0498099495159,1.8367393123711135,18.656829646739382,492.62654756284525,86.91349756350387,0
Urd,Black soils,90.93617436334975,1,5.108933209721796,163.99989902929053,1.9580522714727904,20.140504817396558,1773.7304588811128,74.45044071557908,0
Masoor,Red and Yellow soils,52.86725599373532,0,5.497047829165943,131.16373292079447,4.345620778764736,19.728628240980385,347.27722560021914,76.37129701527392,0
Til,Red and Yellow soils,61.19083488845723,0,7.1089976189242785,143.6854873333162,4.011581253185902,30.250621570008587,930.6721345631981,20.259097367503355,0
Gram,Alluvial soils,99.65568512054256,1,8.317087104369788,184.97197203334548,3.4538966191197797,11.644890118415871,1526.5088112789801,88.49060534507628,0
Tiwra,Laterite soils,30.583203246330335,0,5.698358836533084,164.29770422789105,4.1212543137929085,31.902358539556165,1887.3319292538772,89.32060735012267,0
Urd,Red and Yellow soils,33.13710698883626,1,7.920854504944005,125.8732215020598,2.540433652959691,25.797531236518765,827.8584803106085,55.50543376814,0
Niger,Alluvial soils,19.09461636368614,1,6.524098577801506,135.15351417982902,4.4369626563594995,15.18991507501683,1694.920215734121,88.95115019486231,0
Mustard,Laterite soils,89.69082697662893,0,8.326234556323122,37.98100059139026,1.55397129396383,16.783560697112318,554.1540637974871,62.849848618368284,0
Arhar,Red and Yellow soils,74.70435060497736,0,5.045034649712765,99.33185915641394,3.6705959667493357,12.927409466027186,263.1986644966105,29.37918598091,0
Wheat,Red and Yellow soils,11.458642038153947,0,8.394689592831945,67.18955305989662,1.5878803314818961,23.77176557160589,251.7697699265877,76.99611567678272,0
Arhar,Alluvial soils,98.1949677685986,0,6.263914511318032,92.0744205549841,0.6793788803487,27.847642097789258,1384.706884185919,59.0659454639944,0
Pea,Red and Yellow soils,73.36520910795049,1,8.311753561705046,135.8269059708437,1.778680579189018,27.429161477692766,477.57315068403216,43.960285044586634,0
Tiwra,Black soils,85.20168885089248,1,6.334760868206077,38.338707784333565,2.7180807282078288,38.871036172175934,290.5837587015083,36.53269627326621,0
Rice,Laterite soils,5.766928128146891,0,6.620328536482313,13.301433095638817,4.295462067820275,18.878980960135515,1958.145546496936,56.32279044328692,0
Mustard,Laterite soils,50.9911309752746,1,7.719100039109284,85.41563661421863,2.789854201995607,32.862395368086396,635.622082993422,68.42253792241533,0
Soybean,Black soils,70.16123038597689,1,7.390514002957576,71.21501975273085,1.3061777115789146,31.692326290393662,1032.5980693631918,81.3905214509245,1
Soybean,Alluvial soils,54.75171187261229,1,6.978413281669142,89.88209134332438,4.967446869498753,11.839809418366675,1303.5460504158511,61.904704128943855,0
Til,Black soils,66.99809910422847,0,6.167920094358224,186.93197487010633,1.7153288059128091,37.90015230165373,460.0208659237613,49.070530040212546,0
Kulthi,Black soils,81.96953229545679,1,7.669753469598423,144.3459792308203,4.933826262942738,37.939117565372506,842.9039492395433,64.24938809177445,0
Pea,Laterite soils,38.05936923305942,1,8.292913333157282,72.21716717384044,4.713506066787008,21.890055464137177,1365.872320583247,54.78716171648751,0
Jwar,Alluvial soils,85.01819888625226,1,4.539243587772107,44.06297622497359,2.9409867888828947,22.53033505017209,1351.5710914543279,65.63948122488011,0
Pea,Red and Yellow soils,17.128694371763782,0,6.851380385810645,127.51087590881792,0.9138338718877087,34.58790788803203,1715.7031557260627,62.62799077512179,0
Masoor,Black soils,27.8177194476111,1,7.963923715913394,134.9394877868056,3.6293666515451375,24.850919664156073,987.3603789585578,88.50783412092188,0
Urd,Black soils,5.291216372805252,1,7.112450149382229,101.88830993678866,4.305729476969664,33.97602095547354,1801.689725995321,63.55725997411196,0
Groundnut,Alluvial soils,37.07825432218986,1,7.703317031333347,50.424547178210425,2.503854948557791,11.083755073145925,1427.9469239454224,68.37271161981346,0
Mustard,Black soils,38.61104493758791,1,8.080244415395942,15.425499558940771,1.5756820670565097,17.5081183714177,1211.7893508226239,82.46692218700494,0
Pea,Alluvial soils,80.72178912351784,1,7.503804063412232,60.475532518781776,4.112708741206955,12.731949555650894,410.84628690874575,83.91148936815466,0
Niger,Red and Yellow soils,65.65993635867595,1,7.368069605459064,96.86239486513497,2.9528502155416794,23.625941566954285,1234.4670418572778,29.861437556833025,1
Masoor,Alluvial soils,44.235533257411,1,8.358983565455674,159.70751442407348,1.3893350216696505,35.62478333712687,1270.4096320513013,51.766351498687364,0
Wheat,Red and Yellow soils,65.55928388375108,0,7.954738631566291,172.2132274805827,4.772923884353648,27.093632303981217,1565.8478891491447,85.99384316533646,0
Millets,Alluvial soils,6.225551701053425,0,7.761511478331095,88.4575663367232,4.7664420200833035,25.610006157956256,1494.45032147034,87.18383650203522,0
Kulthi,Black soils,18.846882065819234,0,4.8456134418875045,161.26357038987027,2.1517235305006315,20.983206816868297,1153.9643228227187,33.302271290619736,0
Arhar,Red and Yellow soils,63.06783766893375,0,5.456119532557672,198.73703647471905,0.7880139911378305,11.908296301795332,1267.0925085013996,51.05930976498293,0
Jwar,Black soils,64.49531510330493,0,6.727024097300358,146.15597122192358,3.3385484054736914,32.99229011465293,1590.216881662492,39.505519757245,0
Niger,Red and Yellow soils,77.63933121203529,0,7.338240419899255,148.4338160042673,1.9275203056255907,27.12298197948244,832.5924718462418,75.3515448406879,0
Wheat,Alluvial soils,40.89697614630661,1,5.712859573201907,182.81193529446787,0.7985986745002214,37.92896521370586,442.9480080809496,79.65171807112006,0
Mustard,Alluvial soils,72.53285556499947,0,4.873312452483294,74.24738439921288,4.5131288651085475,22.95895672968837,1773.7388849047106,52.847201907460715,0
Arhar,Alluvial soils,68.71405292345875,0,5.744396747260991,12.129024680919539,4.9915234157012645,22.044989095388278,1937.0337953976289,67.29620053857836,0
Masoor,Laterite soils,96.37594445861505,0,7.584116722322077,197.52568161838283,2.076824811696268,39.230409712177085,972.7487097213703,80.89763999629213,0
Soybean,Laterite soils,22.297892416043236,0,8.009604117365493,103.18893475749454,3.8513581852288796,14.234724848357926,1982.5576206998476,69.66632845978698,0
Kulthi,Red and Yellow soils,55.61627681151131,1,8.15161459337737,159.27874270084212,0.7959685652606907,17.570845982441146,780.8508467006623,30.949847301553966,0
Tiwra,Laterite soils,60.57467976893646,1,6.015466716576591,164.37331614576615,2.163674478018338,24.64492646345488,319.83336936331483,69.83946355903674,0
Pea,Alluvial soils,99.86614060848785,1,5.9901542994407855,85.52816864520551,0.9893829472233835,25.70632904569249,1230.4272461397527,31.12629917452775,1
Pea,Laterite soils,20.91723007449852,1,6.126829883887164,112.84187887724046,0.7490747172358245,26.461498598961754,1762.761232184506,65.76218294092914,0
Mustard,Laterite soils,52.79858397676193,0,6.003237877685791,112.58394995190878,3.149559682292731,16.363297893866505,1311.4672728255086,43.34735538306707,0
Niger,Black soils,35.27234546365025,1,7.164786430028839,51.84104177540759,4.109139443854545,37.80544145369829,216.96886683846765,23.95105598473862,0
Millets,Red and Yellow soils,53.06340388932098,0,5.933293048527971,32.35139743991576,2.5383661301377423,31.105062911731963,221.29882654975148,35.853721030136064,0
Masoor,Red and Yellow soils,23.98073160820749,1,4.581375746456983,113.27873793909883,2.858805996984328,17.75319548678859,1503.8319311559546,52.786754969547246,0
Niger,Red and Yellow soils,5.713625464321323,0,6.256098402751487,32.82721310177786,1.7182850766134432,18.825789965401153,1721.6173922854364,89.58113582207338,0
Groundnut,Laterite soils,57.6839799358712,0,5.3966082647143505,75.7568575333075,3.8137427639321664,36.41075395820672,655.4660764210863,37.89978710582753,0
summer paddy,Alluvial soils,34.24957727022238,1,4.61522855113848,45.355833011778316,2.124829702138326,21.41066222466408,1046.2359021726547,88.51477471127707,0
Tiwra,Black soils,19.01219877309493,1,6.383371806136193,144.31406057372783,0.8037455914684741,26.6909008471288,1929.9636208774516,45.495339928383956,0
Maize,Red and Yellow soils,33.06962104172534,1,5.323818236793173,175.68168216499765,1.2447846996154979,13.612803359904774,1029.033350497814,87.20076806672823,0
Kulthi,Laterite soils,5.878739943326747,1,6.310967259358936,119.80377587191423,1.078108723604828,17.5519839524506,444.4653789344235,86.92724066999642,0
